client_id,round_number,hierarchy,num_samples,set,accuracy,loss,model_size,avg_epoch_time,total_train_time,is_slow,round_completion_time,trained_epochs,model_download_time,model_report_time,model_download_size,model_report_size
e3b6ca9c-fd7e-40b6-b530-296f88e395e3_1,14, ,250, test,0.84,None,2587608,23040,230407,1,554,10,1.349,5.314,2,3
de8cbee5-97d6-4edc-bcd8-243619e814f0_1,14, ,250, test,0.66,None,26415306,50425,504258,0,554,10,4.608,4.439,25,34
e3b6ca9c-fd7e-40b6-b530-296f88e395e3_1,15, ,250, test,0.88,None,2587609,23616,236168,1,544,10,1.592,5.247,2,3
de8cbee5-97d6-4edc-bcd8-243619e814f0_1,15, ,250, test,0.66,None,26415309,50293,502933,0,544,10,4.419,3.876,25,34
e3b6ca9c-fd7e-40b6-b530-296f88e395e3_1,16, ,250, test,0.86,None,2587605,23211,232114,1,534,10,1.198,5.182,2,3
de8cbee5-97d6-4edc-bcd8-243619e814f0_1,16, ,250, test,0.68,None,26415307,49137,491373,0,534,10,4.162,4.57,25,34
e3b6ca9c-fd7e-40b6-b530-296f88e395e3_1,17, ,250, test,0.86,None,2587603,23302,233027,1,555,10,1.484,5.261,2,3
de8cbee5-97d6-4edc-bcd8-243619e814f0_1,17, ,250, test,0.68,None,26415304,49329,493299,0,555,10,4.391,4.362,25,34
e3b6ca9c-fd7e-40b6-b530-296f88e395e3_1,18, ,250, test,0.86,None,2587608,23516,235164,1,523,10,1.507,5.195,2,3
de8cbee5-97d6-4edc-bcd8-243619e814f0_1,18, ,250, test,0.68,None,26415306,48207,482073,0,523,10,5.846,4.053,25,34
e3b6ca9c-fd7e-40b6-b530-296f88e395e3_1,19, ,250, test,0.88,None,2587607,23414,234145,1,525,10,1.385,5.167,2,3
de8cbee5-97d6-4edc-bcd8-243619e814f0_1,19, ,250, test,0.68,None,26415305,48363,483633,0,525,10,4.684,4.608,25,34
e3b6ca9c-fd7e-40b6-b530-296f88e395e3_1,20, ,250, test,0.88,None,2587608,23385,233852,1,518,10,1.521,5.211,2,3
de8cbee5-97d6-4edc-bcd8-243619e814f0_1,20, ,250, test,0.68,None,26415307,47510,475107,0,518,10,4.546,6.032,25,34
e3b6ca9c-fd7e-40b6-b530-296f88e395e3_1,21, ,250, test,0.88,None,2587607,22853,228539,1,517,10,1.618,5.462,2,3
de8cbee5-97d6-4edc-bcd8-243619e814f0_1,21, ,250, test,0.68,None,26415306,47312,473125,0,517,10,6.982,4.419,25,34
e3b6ca9c-fd7e-40b6-b530-296f88e395e3_1,22, ,250, test,0.88,None,2587607,23383,233839,1,519,10,1.289,5.578,2,3
de8cbee5-97d6-4edc-bcd8-243619e814f0_1,22, ,250, test,0.68,None,26415307,47469,474694,0,519,10,6.84,4.791,25,34
e3b6ca9c-fd7e-40b6-b530-296f88e395e3_1,23, ,250, test,0.88,None,2587603,23528,235288,1,520,10,2.039,5.271,2,3
de8cbee5-97d6-4edc-bcd8-243619e814f0_1,23, ,250, test,0.68,None,26415304,47475,474756,0,520,10,3.766,3.966,25,34
e3b6ca9c-fd7e-40b6-b530-296f88e395e3_1,24, ,250, test,0.88,None,2587611,22771,227712,1,511,10,1.228,5.201,2,3
de8cbee5-97d6-4edc-bcd8-243619e814f0_1,24, ,250, test,0.68,None,26415306,46934,469345,0,511,10,4.834,3.966,25,34
05b19df5-479c-41eb-817d-abf9dca4f18d_1,25, ,250, test,0.88,None,2587610,24325,243257,1,511,10,1.359,5.311,2,3
99b3c802-da72-46aa-9289-1829d56b0a7c_1,25, ,250, test,0.68,None,26415306,36707,367076,0,511,10,4.315,4.121,25,34
05b19df5-479c-41eb-817d-abf9dca4f18d_1,26, ,250, test,0.88,None,2587607,23138,231380,1,446,10,1.247,5.311,2,3
99b3c802-da72-46aa-9289-1829d56b0a7c_1,26, ,250, test,0.68,None,26415304,41036,410366,0,446,10,4.399,4.121,25,34
