client_id,round_number,hierarchy,num_samples,set,accuracy,loss,model_size,avg_epoch_time,total_train_time,is_slow,round_completion_time,trained_epochs,model_download_time,model_report_time,model_download_size,model_report_size
fd5b06c6-7e41-4889-a338-9da49b2f1f1b_1,8, ,250, test,0.78,None,26415309,173205,1732051,1,2319,10,226.396,326.312,25,34
601a71a0-6535-4f3c-95a7-0c63ba13ea06_1,9, ,250, test,0.62,None,26415306,41700,417002,0,2337,10,11.486,17.287,25,34
fd5b06c6-7e41-4889-a338-9da49b2f1f1b_1,9, ,250, test,0.78,None,26415306,173857,1738579,1,2337,10,227.215,336.323,25,34
601a71a0-6535-4f3c-95a7-0c63ba13ea06_1,10, ,250, test,0.62,None,26415303,40718,407188,0,2320,10,11.638,17.448,25,34
fd5b06c6-7e41-4889-a338-9da49b2f1f1b_1,10, ,250, test,0.8,None,26415303,173506,1735062,1,2320,10,222.408,328.128,25,34
601a71a0-6535-4f3c-95a7-0c63ba13ea06_1,11, ,250, test,0.62,None,26415306,40179,401794,0,2319,10,12.144,18.846,25,34
fd5b06c6-7e41-4889-a338-9da49b2f1f1b_1,11, ,250, test,0.8,None,26415306,173570,1735708,1,2319,10,226.229,322.261,25,34
601a71a0-6535-4f3c-95a7-0c63ba13ea06_1,12, ,250, test,0.62,None,26415308,40214,402145,0,2342,10,11.587,17.754,25,34
fd5b06c6-7e41-4889-a338-9da49b2f1f1b_1,12, ,250, test,0.82,None,26415308,173856,1738566,1,2342,10,230.764,338.601,25,34
601a71a0-6535-4f3c-95a7-0c63ba13ea06_1,13, ,250, test,0.62,None,26415309,39643,396431,0,2328,10,12.027,19.627,25,34
fd5b06c6-7e41-4889-a338-9da49b2f1f1b_1,13, ,250, test,0.82,None,26415309,174069,1740691,1,2328,10,224.912,327.417,25,34
601a71a0-6535-4f3c-95a7-0c63ba13ea06_1,14, ,250, test,0.62,None,26415302,39619,396190,0,2321,10,11.583,17.341,25,34
fd5b06c6-7e41-4889-a338-9da49b2f1f1b_1,14, ,250, test,0.84,None,26415302,173656,1736568,1,2321,10,221.478,327.366,25,34
601a71a0-6535-4f3c-95a7-0c63ba13ea06_1,15, ,250, test,0.62,None,26415306,39692,396923,0,2328,10,11.605,17.176,25,34
fd5b06c6-7e41-4889-a338-9da49b2f1f1b_1,15, ,250, test,0.84,None,26415306,173430,1734309,1,2328,10,227.993,330.78,25,34
601a71a0-6535-4f3c-95a7-0c63ba13ea06_1,16, ,250, test,0.62,None,26415306,39630,396305,0,2318,10,12.91,17.316,25,34
fd5b06c6-7e41-4889-a338-9da49b2f1f1b_1,16, ,250, test,0.82,None,26415306,173379,1733791,1,2318,10,225.267,324.209,25,34
601a71a0-6535-4f3c-95a7-0c63ba13ea06_1,17, ,250, test,0.62,None,26415308,39675,396756,0,2335,10,11.758,18.986,25,34
fd5b06c6-7e41-4889-a338-9da49b2f1f1b_1,17, ,250, test,0.82,None,26415308,173470,1734701,1,2335,10,223.911,336.213,25,34
601a71a0-6535-4f3c-95a7-0c63ba13ea06_1,18, ,250, test,0.62,None,26415308,39734,397349,0,2324,10,12.119,19.103,25,34
fd5b06c6-7e41-4889-a338-9da49b2f1f1b_1,18, ,250, test,0.82,None,26415308,173561,1735614,1,2324,10,229.751,322.472,25,34
601a71a0-6535-4f3c-95a7-0c63ba13ea06_1,19, ,250, test,0.62,None,26415307,39115,391152,0,2317,10,11.876,17.609,25,34
fd5b06c6-7e41-4889-a338-9da49b2f1f1b_1,19, ,250, test,0.82,None,26415307,173381,1733810,1,2317,10,231.006,317.237,25,34
601a71a0-6535-4f3c-95a7-0c63ba13ea06_1,20, ,250, test,0.62,None,26415303,39614,396140,0,2326,10,11.867,17.609,25,34
fd5b06c6-7e41-4889-a338-9da49b2f1f1b_1,20, ,250, test,0.82,None,26415303,172944,1729440,1,2326,10,231.006,317.237,25,34
