client_id,round_number,hierarchy,num_samples,set,accuracy,loss,model_size,avg_epoch_time,total_train_time,is_slow,round_completion_time,trained_epochs,model_download_time,model_report_time,model_download_size,model_report_size
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,52, ,250, test,0.62,None,26415306,51001,510013,0,1799,10,3.517,4.036,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,52, ,250, test,0.84,None,26415306,175135,1751358,1,1799,10,5.513,8.103,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,53, ,250, test,0.62,None,26415306,49962,499628,0,1788,10,6.945,4.111,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,53, ,250, test,0.84,None,26415306,174395,1743957,1,1788,10,5.93,7.067,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,54, ,250, test,0.62,None,26415308,50420,504209,0,1794,10,2.834,4.186,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,54, ,250, test,0.84,None,26415308,174836,1748361,1,1794,10,5.193,7.098,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,55, ,250, test,0.62,None,26415309,50992,509924,0,1792,10,20.695,8.033,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,55, ,250, test,0.84,None,26415309,173491,1734918,1,1792,10,17.885,7.324,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,56, ,250, test,0.62,None,26415306,49792,497924,0,1794,10,2.914,3.993,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,56, ,250, test,0.84,None,26415306,174573,1745735,1,1794,10,4.779,6.866,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,57, ,250, test,0.62,None,26415304,50555,505557,0,1788,10,5.13,3.975,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,57, ,250, test,0.84,None,26415304,173731,1737310,1,1788,10,6.538,6.891,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,58, ,250, test,0.62,None,26415308,50199,501991,0,1794,10,7.891,3.906,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,58, ,250, test,0.84,None,26415308,174845,1748454,1,1794,10,6.629,6.721,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,59, ,250, test,0.62,None,26415304,50545,505458,0,1821,10,5.703,3.755,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,59, ,250, test,0.84,None,26415304,177758,1777584,1,1821,10,5.18,7.326,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,60, ,250, test,0.62,None,26415307,51288,512887,0,1815,10,2.918,3.855,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,60, ,250, test,0.84,None,26415307,175723,1757230,1,1815,10,4.575,6.71,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,61, ,250, test,0.62,None,26415303,50034,500346,0,1781,10,6.729,3.833,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,61, ,250, test,0.84,None,26415303,173751,1737519,1,1781,10,7.425,6.583,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,62, ,250, test,0.62,None,26415308,50563,505634,0,1801,10,5.356,3.749,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,62, ,250, test,0.84,None,26415308,175477,1754774,1,1801,10,6.524,6.486,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,63, ,250, test,0.62,None,26415306,51176,511761,0,1792,10,6.065,3.837,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,63, ,250, test,0.84,None,26415306,174151,1741516,1,1792,10,6.465,6.635,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,64, ,250, test,0.62,None,26415305,49814,498148,0,1795,10,6.25,3.732,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,64, ,250, test,0.84,None,26415305,174902,1749023,1,1795,10,6.378,6.73,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,65, ,250, test,0.62,None,26415302,49413,494137,0,1782,10,6.208,3.793,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,65, ,250, test,0.84,None,26415302,173671,1736716,1,1782,10,6.509,6.571,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,66, ,250, test,0.64,None,26415308,48632,486324,0,1790,10,6.12,3.849,25,34
