client_id,round_number,hierarchy,num_samples,set,accuracy,loss,model_size,avg_epoch_time,total_train_time,is_slow,round_completion_time,trained_epochs,model_download_time,model_report_time,model_download_size,model_report_size
048d498e-37b1-4e00-887b-791212c85e5c_1,46, ,250, test,0.6,None,26415304,45464,454643,0,943,10,18.142,17.546,25,34
94ba30c3-43ec-473d-bf8a-97cda5362ed7_1,46, ,250, test,0.26,None,26415304,91521,915213,1,943,10,10,10,10,10
048d498e-37b1-4e00-887b-791212c85e5c_1,47, ,250, test,0.6,None,26415306,41499,414993,0,948,10,17.935,13.98,25,34
94ba30c3-43ec-473d-bf8a-97cda5362ed7_1,47, ,250, test,0.26,None,26415306,91877,918775,1,948,10,10,10,10,10
048d498e-37b1-4e00-887b-791212c85e5c_1,48, ,250, test,0.6,None,26415305,42442,424422,0,945,10,16.216,11.272,25,34
94ba30c3-43ec-473d-bf8a-97cda5362ed7_1,48, ,250, test,0.26,None,26415305,91349,913495,1,945,10,10,10,10,10
048d498e-37b1-4e00-887b-791212c85e5c_1,49, ,250, test,0.6,None,26415308,40915,409151,0,939,10,16.794,10.998,25,34
94ba30c3-43ec-473d-bf8a-97cda5362ed7_1,49, ,250, test,0.26,None,26415308,90959,909598,1,939,10,10,10,10,10
048d498e-37b1-4e00-887b-791212c85e5c_1,50, ,250, test,0.6,None,26415306,42064,420641,0,940,10,16.608,12.703,25,34
94ba30c3-43ec-473d-bf8a-97cda5362ed7_1,50, ,250, test,0.26,None,26415306,90963,909636,1,940,10,10,10,10,10
048d498e-37b1-4e00-887b-791212c85e5c_1,51, ,250, test,0.6,None,26415308,41552,415523,0,940,10,16.565,12.261,25,34
94ba30c3-43ec-473d-bf8a-97cda5362ed7_1,51, ,250, test,0.26,None,26415308,91027,910277,1,940,10,10,10,10,10
048d498e-37b1-4e00-887b-791212c85e5c_1,52, ,250, test,0.6,None,26415309,41286,412868,0,950,10,20.548,16.112,25,34
94ba30c3-43ec-473d-bf8a-97cda5362ed7_1,52, ,250, test,0.26,None,26415309,91309,913090,1,950,10,10,10,10,10
048d498e-37b1-4e00-887b-791212c85e5c_1,53, ,250, test,0.6,None,26415309,41048,410489,0,947,10,17.826,10.852,25,34
94ba30c3-43ec-473d-bf8a-97cda5362ed7_1,53, ,250, test,0.26,None,26415309,91569,915694,1,947,10,10,10,10,10
048d498e-37b1-4e00-887b-791212c85e5c_1,54, ,250, test,0.6,None,26415307,40235,402356,0,945,10,16.11,11.343,25,34
94ba30c3-43ec-473d-bf8a-97cda5362ed7_1,54, ,250, test,0.26,None,26415307,91241,912413,1,945,10,10, None,10, None
048d498e-37b1-4e00-887b-791212c85e5c_1,55, ,250, test,0.6,None,26415309,39663,396633,0,3984,10,19.793,20.098,25,34
c39a5dad-99fd-40ee-aa92-7d6e2c9533a4_1,55, ,250, test,0.26,None,26415309,91158,911584,1,3984,10,10,10,10,10
048d498e-37b1-4e00-887b-791212c85e5c_1,56, ,250, test,0.6,None,26415307,40796,407967,0,939,10,19.183,13.39,25,34
c39a5dad-99fd-40ee-aa92-7d6e2c9533a4_1,56, ,250, test,0.26,None,26415307,90866,908663,1,939,10,10, None,10, None
048d498e-37b1-4e00-887b-791212c85e5c_1,57, ,250, test,0.6,None,26415305,47394,473948,0,3207,10,11.54,21.334,25,34
1bc0e79c-b6bb-4ac3-be30-a2593a0745f2_1,57, ,250, test,0.26,None,26415305,91753,917536,1,3207,10,10,10,10,10
048d498e-37b1-4e00-887b-791212c85e5c_1,58, ,250, test,0.6,None,26415304,39529,395292,0,951,10,10.509,19.662,25,34
1bc0e79c-b6bb-4ac3-be30-a2593a0745f2_1,58, ,250, test,0.26,None,26415304,91849,918498,1,951,10,10,10,10,10
048d498e-37b1-4e00-887b-791212c85e5c_1,59, ,250, test,0.6,None,26415306,45239,452393,0,944,10,21.919,16.736,25,34
1bc0e79c-b6bb-4ac3-be30-a2593a0745f2_1,59, ,250, test,0.26,None,26415306,91189,911896,1,944,10,10,10,10,10
048d498e-37b1-4e00-887b-791212c85e5c_1,60, ,250, test,0.6,None,26415306,44812,448124,0,942,10,21.764,49.876,25,34
1bc0e79c-b6bb-4ac3-be30-a2593a0745f2_1,60, ,250, test,0.26,None,26415306,91079,910793,1,942,10,10,10,10,10
048d498e-37b1-4e00-887b-791212c85e5c_1,61, ,250, test,0.6,None,26415304,45893,458933,0,943,10,19.298,16.845,25,34
1bc0e79c-b6bb-4ac3-be30-a2593a0745f2_1,61, ,250, test,0.26,None,26415304,91063,910636,1,943,10,10,10,10,10
048d498e-37b1-4e00-887b-791212c85e5c_1,62, ,250, test,0.6,None,26415304,46687,466879,0,943,10,24.871,18.338,25,34
1bc0e79c-b6bb-4ac3-be30-a2593a0745f2_1,62, ,250, test,0.26,None,26415304,91338,913387,1,943,10,10,10,10,10
048d498e-37b1-4e00-887b-791212c85e5c_1,63, ,250, test,0.6,None,26415310,45391,453913,0,950,10,27.091,16.806,25,34
1bc0e79c-b6bb-4ac3-be30-a2593a0745f2_1,63, ,250, test,0.26,None,26415310,91748,917481,1,950,10,10,10,10,10
048d498e-37b1-4e00-887b-791212c85e5c_1,64, ,250, test,0.6,None,26415305,46411,464110,0,947,10,19.212,23.967,25,34
1bc0e79c-b6bb-4ac3-be30-a2593a0745f2_1,64, ,250, test,0.26,None,26415305,91777,917774,1,947,10,10,10,10,10
048d498e-37b1-4e00-887b-791212c85e5c_1,65, ,250, test,0.6,None,26415306,44291,442911,0,949,10,20.549,14.838,25,34
1bc0e79c-b6bb-4ac3-be30-a2593a0745f2_1,65, ,250, test,0.26,None,26415306,91431,914315,1,949,10,10,10,10,10
048d498e-37b1-4e00-887b-791212c85e5c_1,66, ,250, test,0.6,None,26415307,43236,432360,0,944,10,23.384,23.493,25,34
1bc0e79c-b6bb-4ac3-be30-a2593a0745f2_1,66, ,250, test,0.26,None,26415307,91077,910773,1,944,10,10,10,10,10
048d498e-37b1-4e00-887b-791212c85e5c_1,67, ,250, test,0.6,None,26415308,42543,425431,0,949,10,14.821,26.713,25,34
1bc0e79c-b6bb-4ac3-be30-a2593a0745f2_1,67, ,250, test,0.26,None,26415308,91078,910789,1,949,10,10,10,10,10
048d498e-37b1-4e00-887b-791212c85e5c_1,68, ,250, test,0.6,None,26415308,43661,436615,0,943,10,17.275, None,25, None
1bc0e79c-b6bb-4ac3-be30-a2593a0745f2_1,68, ,250, test,0.26,None,26415308,91118,911182,1,943,10,10, None,10, None
a7a11dc5-4b1e-4f76-b9dc-acc746facbb7_1,69, ,250, test,0.6,None,26415307,38029,380299,0,5008,10,7.746,12.407,25,34
9877aa65-e69c-4984-8c41-044eae6ca25c_1,69, ,250, test,0.26,None,26415307,91375,913752,1,5008,10,10,10,10,10
a7a11dc5-4b1e-4f76-b9dc-acc746facbb7_1,70, ,250, test,0.6,None,26415308,40481,404810,0,948,10,17.652,18.021,25,34
9877aa65-e69c-4984-8c41-044eae6ca25c_1,70, ,250, test,0.26,None,26415308,91782,917827,1,948,10,10,10,10,10
a7a11dc5-4b1e-4f76-b9dc-acc746facbb7_1,71, ,250, test,0.6,None,26415308,40862,408626,0,941,10,18.099,18.478,25,34
9877aa65-e69c-4984-8c41-044eae6ca25c_1,71, ,250, test,0.26,None,26415308,91090,910902,1,941,10,10,10,10,10
a7a11dc5-4b1e-4f76-b9dc-acc746facbb7_1,72, ,250, test,0.6,None,26415306,39805,398052,0,943,10,16.798,17.025,25,34
9877aa65-e69c-4984-8c41-044eae6ca25c_1,72, ,250, test,0.26,None,26415306,91044,910444,1,943,10,10,10,10,10
a7a11dc5-4b1e-4f76-b9dc-acc746facbb7_1,73, ,250, test,0.6,None,26415306,39542,395426,0,944,10,17.562,13.464,25,34
9877aa65-e69c-4984-8c41-044eae6ca25c_1,73, ,250, test,0.26,None,26415306,91500,915004,1,944,10,10,10,10,10
a7a11dc5-4b1e-4f76-b9dc-acc746facbb7_1,74, ,250, test,0.6,None,26415309,40429,404290,0,951,10,15.826,11.35,25,34
9877aa65-e69c-4984-8c41-044eae6ca25c_1,74, ,250, test,0.26,None,26415309,91709,917092,1,951,10,10,10,10,10
a7a11dc5-4b1e-4f76-b9dc-acc746facbb7_1,75, ,250, test,0.6,None,26415310,40674,406746,0,943,10,20.509,28.382,25,34
9877aa65-e69c-4984-8c41-044eae6ca25c_1,75, ,250, test,0.26,None,26415310,91297,912979,1,943,10,10,10,10,10
a7a11dc5-4b1e-4f76-b9dc-acc746facbb7_1,76, ,250, test,0.6,None,26415306,39883,398839,0,946,10,16.86, None,25, None
9877aa65-e69c-4984-8c41-044eae6ca25c_1,76, ,250, test,0.26,None,26415306,91149,911490,1,946,10,10,10,10,10
47b08e56-f6cb-48ae-ae35-5e74e71e31c1_1,77, ,250, test,0.6,None,26415308,38965,389650,0,2415,10,7.585,15.172,25,34
2f2ea99f-b942-4aec-9167-8340c1b55895_1,77, ,250, test,0.26,None,26415308,91574,915749,1,2415,10,10,10,10,10
47b08e56-f6cb-48ae-ae35-5e74e71e31c1_1,78, ,250, test,0.6,None,26415308,39315,393153,0,953,10,19.541,12.057,25,34
2f2ea99f-b942-4aec-9167-8340c1b55895_1,78, ,250, test,0.26,None,26415308,91605,916051,1,953,10,10,10,10,10
47b08e56-f6cb-48ae-ae35-5e74e71e31c1_1,79, ,250, test,0.6,None,26415307,39757,397573,0,942,10,7.735,20.562,25,34
2f2ea99f-b942-4aec-9167-8340c1b55895_1,79, ,250, test,0.26,None,26415307,91454,914544,1,942,10,10,10,10,10
47b08e56-f6cb-48ae-ae35-5e74e71e31c1_1,80, ,250, test,0.6,None,26415301,39851,398516,0,944,10,17.009,11.573,25,34
2f2ea99f-b942-4aec-9167-8340c1b55895_1,80, ,250, test,0.26,None,26415301,91469,914698,1,944,10,10,10,10,10
47b08e56-f6cb-48ae-ae35-5e74e71e31c1_1,81, ,250, test,0.6,None,26415308,47617,476173,0,1006,10,9.158,21.133,25,34
2f2ea99f-b942-4aec-9167-8340c1b55895_1,81, ,250, test,0.26,None,26415308,91319,913194,1,1006,10,10,10,10,10
47b08e56-f6cb-48ae-ae35-5e74e71e31c1_1,82, ,250, test,0.6,None,26415308,47544,475440,0,942,10,19.183,18.596,25,34
2f2ea99f-b942-4aec-9167-8340c1b55895_1,82, ,250, test,0.26,None,26415308,91246,912464,1,942,10,10,10,10,10
47b08e56-f6cb-48ae-ae35-5e74e71e31c1_1,83, ,250, test,0.6,None,26415311,48890,488909,0,942,10,17.983,14.494,25,34
2f2ea99f-b942-4aec-9167-8340c1b55895_1,83, ,250, test,0.26,None,26415311,91240,912408,1,942,10,10,10,10,10
47b08e56-f6cb-48ae-ae35-5e74e71e31c1_1,84, ,250, test,0.6,None,26415307,49767,497677,0,942,10,16.981,12.312,25,34
2f2ea99f-b942-4aec-9167-8340c1b55895_1,84, ,250, test,0.26,None,26415307,90913,909131,1,942,10,10,10,10,10
47b08e56-f6cb-48ae-ae35-5e74e71e31c1_1,85, ,250, test,0.62,None,26415305,50639,506396,0,949,10,15.856,20.275,25,34
2f2ea99f-b942-4aec-9167-8340c1b55895_1,85, ,250, test,0.26,None,26415305,91189,911897,1,949,10,10,10,10,10
47b08e56-f6cb-48ae-ae35-5e74e71e31c1_1,86, ,250, test,0.62,None,26415306,50393,503936,0,947,10,10.104,16.369,25,34
2f2ea99f-b942-4aec-9167-8340c1b55895_1,86, ,250, test,0.26,None,26415306,91392,913922,1,947,10,10,10,10,10
47b08e56-f6cb-48ae-ae35-5e74e71e31c1_1,87, ,250, test,0.62,None,26415306,49852,498526,0,947,10,17.355,17.781,25,34
2f2ea99f-b942-4aec-9167-8340c1b55895_1,87, ,250, test,0.26,None,26415306,91606,916069,1,947,10,10,10,10,10
47b08e56-f6cb-48ae-ae35-5e74e71e31c1_1,88, ,250, test,0.62,None,26415310,49590,495902,0,945,10,17.085,10.946,25,34
2f2ea99f-b942-4aec-9167-8340c1b55895_1,88, ,250, test,0.26,None,26415310,91434,914345,1,945,10,10,10,10,10
47b08e56-f6cb-48ae-ae35-5e74e71e31c1_1,89, ,250, test,0.62,None,26415308,49179,491792,0,945,10,16.086,10.867,25,34
2f2ea99f-b942-4aec-9167-8340c1b55895_1,89, ,250, test,0.26,None,26415308,91213,912136,1,945,10,10,10,10,10
47b08e56-f6cb-48ae-ae35-5e74e71e31c1_1,90, ,250, test,0.62,None,26415306,48274,482749,0,939,10,17.548,11.971,25,34
2f2ea99f-b942-4aec-9167-8340c1b55895_1,90, ,250, test,0.26,None,26415306,90863,908639,1,939,10,10,10,10,10
47b08e56-f6cb-48ae-ae35-5e74e71e31c1_1,91, ,250, test,0.62,None,26415305,48458,484589,0,945,10,16.311,12.132,25,34
2f2ea99f-b942-4aec-9167-8340c1b55895_1,91, ,250, test,0.26,None,26415305,91460,914605,1,945,10,10,10,10,10
47b08e56-f6cb-48ae-ae35-5e74e71e31c1_1,92, ,250, test,0.62,None,26415308,48264,482641,0,944,10,16.864,11.928,25,34
2f2ea99f-b942-4aec-9167-8340c1b55895_1,92, ,250, test,0.26,None,26415308,91256,912562,1,944,10,10,10,10,10
47b08e56-f6cb-48ae-ae35-5e74e71e31c1_1,93, ,250, test,0.62,None,26415307,48814,488141,0,945,10,16.804,11.015,25,34
2f2ea99f-b942-4aec-9167-8340c1b55895_1,93, ,250, test,0.26,None,26415307,91267,912674,1,945,10,10,10,10,10
47b08e56-f6cb-48ae-ae35-5e74e71e31c1_1,94, ,250, test,0.62,None,26415307,48806,488065,0,945,10,16.625,11.165,25,34
2f2ea99f-b942-4aec-9167-8340c1b55895_1,94, ,250, test,0.26,None,26415307,91242,912422,1,945,10,10,10,10,10
47b08e56-f6cb-48ae-ae35-5e74e71e31c1_1,95, ,250, test,0.62,None,26415307,48348,483483,0,946,10,16.294,11.152,25,34
2f2ea99f-b942-4aec-9167-8340c1b55895_1,95, ,250, test,0.26,None,26415307,91569,915695,1,946,10,10,10,10,10
47b08e56-f6cb-48ae-ae35-5e74e71e31c1_1,96, ,250, test,0.62,None,26415310,47398,473987,0,946,10,16.285,11.14,25,34
2f2ea99f-b942-4aec-9167-8340c1b55895_1,96, ,250, test,0.26,None,26415310,91316,913166,1,946,10,10,10,10,10
47b08e56-f6cb-48ae-ae35-5e74e71e31c1_1,97, ,250, test,0.62,None,26415306,47663,476633,0,944,10,16.075,10.914,25,34
2f2ea99f-b942-4aec-9167-8340c1b55895_1,97, ,250, test,0.26,None,26415306,91269,912694,1,944,10,10,10,10,10
47b08e56-f6cb-48ae-ae35-5e74e71e31c1_1,98, ,250, test,0.62,None,26415308,46713,467133,0,947,10,16.227,10.306,25,34
2f2ea99f-b942-4aec-9167-8340c1b55895_1,98, ,250, test,0.26,None,26415308,91374,913749,1,947,10,10, None,10, None
47b08e56-f6cb-48ae-ae35-5e74e71e31c1_1,99, ,250, test,0.62,None,26415308,46713,467133,0,947,10,16.227,10.306,25,34
2f2ea99f-b942-4aec-9167-8340c1b55895_1,99, ,250, test,0.26,None,26415308,91374,913749,1,947,10,10, None,10, None
47b08e56-f6cb-48ae-ae35-5e74e71e31c1_1,100, ,250, test,0.62,None,26415308,46713,467133,0,947,10,16.227,10.306,25,34
